,val_loss,loss
0,0.20322513635902187,0.26435995088473196
1,0.23775702739120894,0.20028628912506066
2,0.2635076073632284,0.1395771467331918
3,0.3144120023128706,0.098040407924922
4,0.2673025492359707,0.09988672886437197
5,0.2447124956902941,0.06852113222852045
6,0.21936148244118905,0.06442929604174334
7,0.206102403768836,0.0479330364768561
8,0.22174539624048248,0.04340013310492905
9,0.2520962665035937,0.041663462092039305
10,0.18384751693223167,0.04499664289107434
11,0.20382454141316514,0.03892029267242992
12,0.20518558464519412,0.036962135658102954
13,0.1985349706531004,0.03369092928608101
14,0.1912705691166647,0.029345178397001313
15,0.2177734530082334,0.02926269554437789
16,0.215165689839446,0.030644525807564604
17,0.21677645352135616,0.025967237638352056
18,0.19014724826145293,0.024995377145329376
19,0.19030860331228613,0.025326821799632564
20,0.17400909381336352,0.029201443194801516
21,0.16626199534045155,0.02298694607984185
22,0.18634349032432543,0.025414868176406785
23,0.1717459676187158,0.025007296354809253
24,0.18093045528726256,0.02335387952572422
25,0.19924756791955361,0.026722431699544857
26,0.17483086410259338,0.023668028139395936
27,0.17967470132505228,0.024469819562315823
28,0.1858417752919363,0.022880467474329327
29,0.1981680225371737,0.02079754929455048
30,0.18838203993072805,0.02171091833500059
31,0.1773675620970984,0.023715759079762654
32,0.17127201715605267,0.022685393116331984
33,0.17020035371269668,0.02036631226686474
34,0.1822342976469992,0.022427185903465468
35,0.2089055864112909,0.020317303655918717
36,0.1855611851612388,0.02790031422661036
37,0.21125274149348652,0.024304977191622175
38,0.17052334155809432,0.02327358263045592
39,0.18574688279296997,0.020338328687935434
40,0.2020091900576962,0.02491511719160019
41,0.17932657523466689,0.02307752747646172
42,0.17331059466849744,0.018821396214635005
43,0.17952671192218897,0.019513528569039564
44,0.19266445904008697,0.0185110323178671
45,0.16837906730979635,0.019063339750098378
46,0.1866238960531532,0.020084300039377313
47,0.18065596506019255,0.018860359159396184
48,0.17541547303708002,0.020332261195715837
49,0.17980028744528562,0.022931990955078696
50,0.18313029070299278,0.01832142332563637
51,0.19298810767618158,0.017249201120132458
52,0.1754055182131422,0.016777626699655705
53,0.19101282827797322,0.01710215742181785
54,0.1803422791850945,0.017909809896965907
55,0.18900379727220673,0.016537244738115606
56,0.18966138094788315,0.01969856281863568
57,0.17606843428379032,0.019913004846338258
58,0.1962116083010877,0.01780858297894152
59,0.19486710821409448,0.016943277518340124
60,0.1708430160371067,0.017293909974638266
61,0.16999031606863915,0.015855098866043593
62,0.17344539455021038,0.015067327246722172
63,0.1771231078951107,0.01463307694981896
64,0.19094778625452488,0.014994453739913507
65,0.20039054194858646,0.016579497383423163
66,0.1708539405534529,0.015396903943614627
67,0.17640373883885818,0.01596089700006573
68,0.1774012009327933,0.01635402763813534
69,0.17800181687774047,0.015879825961598346
70,0.20003238387948954,0.016258373994176352
71,0.1846856451668198,0.0166736127253445
72,0.18743663564721438,0.017859857210653782
73,0.22146324583991092,0.015926542248121116
74,0.18585236255712012,0.015409075401418995
75,0.17304084556080046,0.015085292028958754
76,0.19606928813171345,0.015013902644514906
77,0.1761420603839082,0.014445615091786
78,0.16858747521892398,0.015121495641329854
79,0.20589334805338322,0.01691019829639946
80,0.21091711584234968,0.01596993023225874
81,0.1910131569189651,0.015894527417531612
82,0.16614269105927965,0.015965327999250288
83,0.18323637567012616,0.015478001026706002
84,0.18003821425325306,0.01567455647824429
85,0.1736670158737013,0.01390190435293067
86,0.18227626173331452,0.014178853214230947
87,0.18385747288212434,0.014251864666619492
88,0.183984312992826,0.013604923150100224
89,0.17359859308654899,0.016217287257149635
90,0.1684834947967498,0.014660300856174948
91,0.1967757679686111,0.01610010080135905
92,0.17464182401710512,0.015620565882253957
93,0.17573085016936255,0.015011201318619653
94,0.18591129094562428,0.016287313011407116
95,0.18515456041521738,0.0146467724322531
96,0.17306850255651376,0.013382898119237537
97,0.17032890301956607,0.013845858048549597
98,0.20069198630564777,0.012873309775190087
99,0.17512101010374104,0.015347988859669003
100,0.17890045670778104,0.018348413489306895
101,0.1953838445066559,0.018519694266383203
102,0.17882210461833395,0.014194396795091054
103,0.18178371999283977,0.014006434498702872
104,0.1828440103427222,0.014319169681403175
105,0.201037134417755,0.013479378692417691
106,0.18254213413337245,0.0141297674257595
107,0.17688713028109815,0.01338540350290358
108,0.1762237036598658,0.015049584251762341
109,0.17135351649191222,0.014218571133211759
110,0.18306604972032495,0.014652033615313809
111,0.18058019434014716,0.0126560269931368
112,0.1965256901857835,0.012882772582458932
113,0.17756449152748113,0.01304440134302456
114,0.16838273022342715,0.012849059187174466
115,0.17678809624335112,0.013025609551674698
116,0.17383915550253695,0.014072048092828509
117,0.17403355018502156,0.01269413880751976
118,0.17069205156252842,0.012980534552226586
119,0.1675505202429308,0.012612425764127721
120,0.169880023897613,0.012552051763629194
121,0.17108529669217695,0.013580507429802966
122,0.16664271071582765,0.013743360884066734
123,0.18687139922476922,0.012690608608020047
124,0.17640644050371646,0.013813530082922389
125,0.17546046481924524,0.012692504434753732
126,0.19409848586466444,0.013699857172869125
127,0.19570334697053232,0.016793257776738468
128,0.1747799908524501,0.012766819047613292
129,0.16836906652803255,0.0122436643756049
130,0.17011529932598846,0.011907659131365324
131,0.1717603486408663,0.012120177180671099
132,0.18034719684311168,0.011528371157412414
133,0.17419480601646806,0.011788966418171641
134,0.1684846940030547,0.013044362162455117
135,0.17488402965651081,0.013215118585743708
136,0.17824662823137327,0.01424774647552006
137,0.1754986805641567,0.01306961884683347
138,0.17830567632179786,0.013465588211183762
139,0.1708300889032222,0.012168041919817019
140,0.17014014100677652,0.01317089360874762
141,0.19106365756624544,0.014072203951984294
142,0.1758717675581558,0.014490090435693447
143,0.18373332637534665,0.01245135295421932
